TQ,FQ,TS,FS
135,97,572,99
130,138,540,95
130,75,581,117
126,86,589,102
116,86,598,103
135,126,562,80
133,116,560,94
115,90,581,117
143,127,534,99
131,86,582,104
123,102,583,95
140,120,539,104
126,91,591,95
143,142,521,97
124,138,566,75
110,99,586,108
121,90,587,105
146,90,563,104
119,82,589,113
127,128,546,102
130,91,575,107
145,144,521,93
123,94,584,102
147,137,538,81
121,87,597,98
108,97,595,103
123,95,579,106
148,164,517,74
126,92,586,99
129,89,595,90
132,142,548,81
130,131,552,90
133,132,544,94
113,84,592,114
128,131,545,99
128,89,567,119
115,84,601,103
123,91,593,96
119,81,604,99
151,144,526,82
