TQ,FQ,TS,FS
82,43,626,152
72,48,630,153
206,424,232,41
91,61,614,137
82,78,606,137
82,46,642,133
77,37,639,150
64,69,602,168
77,47,614,165
89,65,603,146
74,45,640,144
84,44,615,160
75,42,640,146
81,59,604,159
162,465,239,37
72,59,626,146
80,42,635,146
90,62,591,160
83,42,629,149
76,64,610,153
89,41,625,148
85,48,617,153
79,77,601,146
76,40,635,152
188,460,224,31
70,40,652,141
83,61,613,146
82,51,630,140
181,415,263,44
79,40,644,140
74,87,603,139
83,70,613,137
69,41,635,158
189,408,268,38
87,61,615,140
88,39,617,159
79,35,650,139
78,55,629,141
186,435,250,32
86,37,633,147
