TQ,FQ,TS,FS
144,94,575,90
136,121,557,89
144,111,545,103
143,130,545,85
132,116,568,87
132,100,588,83
139,93,583,88
135,113,558,97
144,105,556,98
144,97,571,91
137,108,577,81
159,117,542,85
126,81,601,95
140,118,545,100
123,102,602,76
119,117,568,99
129,98,579,97
164,115,538,86
147,119,552,85
135,148,526,94
146,90,576,91
133,98,567,105
137,112,566,88
147,103,572,81
142,146,538,77
114,98,594,97
128,114,560,101
139,102,579,83
145,105,573,80
142,97,587,77
138,120,570,75
134,121,562,86
128,101,575,99
137,156,520,90
132,109,567,95
153,110,546,94
128,93,592,90
132,100,584,87
148,155,530,70
148,104,566,85
