TQ,FQ,TS,FS
152,127,542,82
143,150,528,82
153,133,523,94
136,98,577,92
125,122,562,94
147,147,541,68
148,100,576,79
160,170,501,72
151,140,521,91
154,110,558,81
147,113,572,71
164,127,532,80
143,101,581,78
147,128,535,93
121,109,595,78
117,114,571,101
151,134,543,75
172,128,525,78
135,109,562,97
121,89,585,108
159,121,545,78
147,145,520,91
144,131,547,81
129,91,584,99
142,135,549,77
124,123,569,87
157,174,500,72
152,130,551,70
161,165,513,64
151,118,566,68
153,169,521,60
155,192,491,65
133,118,558,94
143,141,535,84
127,105,571,100
167,125,531,80
144,114,571,74
142,125,559,77
118,85,600,100
153,125,545,80
