TQ,FQ,TS,FS
145,108,561,89
148,139,539,77
145,111,545,102
140,102,573,88
129,122,562,90
144,134,554,71
139,80,596,88
136,124,547,96
147,111,550,95
166,148,520,69
158,147,538,60
154,105,554,90
134,102,580,87
158,146,517,82
137,169,535,62
128,112,573,90
155,151,526,71
170,126,527,80
141,110,561,91
131,107,567,98
158,118,548,79
144,123,542,94
138,107,571,87
173,189,486,55
121,100,584,98
128,162,530,83
152,134,540,77
146,108,573,76
140,122,556,85
170,247,437,49
134,108,582,79
139,137,546,81
132,119,557,95
138,129,547,89
134,105,571,93
159,114,542,88
159,169,516,59
146,115,569,73
133,109,576,85
156,128,542,77
