TQ,FQ,TS,FS
99,58,611,135
87,60,618,138
94,55,601,153
90,65,610,138
87,63,621,132
97,56,632,118
87,47,629,140
80,63,608,152
95,57,604,147
102,60,608,133
85,49,636,133
112,109,550,132
91,48,634,130
96,66,597,144
80,63,641,119
87,81,604,131
90,59,618,136
105,63,590,145
97,50,621,135
80,51,623,149
98,54,612,139
94,57,608,144
171,344,334,54
91,54,621,137
92,59,625,127
80,56,636,131
95,52,622,134
92,66,615,130
183,381,297,42
97,57,627,122
82,56,634,131
92,62,621,128
182,381,295,45
79,60,616,148
91,47,629,136
110,76,580,137
87,44,641,131
172,351,333,47
81,49,636,137
101,53,617,132
