TQ,FQ,TS,FS
116,70,599,118
118,113,565,107
133,107,549,114
110,73,602,118
107,79,605,112
117,74,614,98
115,69,607,112
107,77,594,125
119,73,588,123
129,81,587,106
109,68,617,109
124,71,588,120
111,67,615,110
123,82,581,117
99,77,627,100
102,76,609,116
115,92,585,111
130,74,579,120
117,59,612,115
117,104,570,112
128,120,546,109
126,125,540,112
117,80,598,108
122,71,604,106
109,68,616,110
98,80,612,113
117,79,595,112
126,77,604,96
120,85,593,105
124,83,601,95
110,89,601,103
116,80,603,104
109,77,599,118
103,73,603,124
106,67,609,121
133,73,583,114
110,63,622,108
118,95,589,101
112,62,623,106
124,74,596,109
