TQ,FQ,TS,FS
131,101,568,103
133,149,529,92
135,108,548,112
124,92,583,104
121,116,568,98
129,110,578,86
129,82,594,98
118,99,572,114
135,106,555,107
141,97,571,94
125,92,593,93
139,98,561,105
128,99,583,93
138,113,550,102
115,100,604,84
122,145,540,96
132,110,567,94
150,97,556,100
132,102,569,100
108,76,598,121
147,97,569,90
130,99,566,108
134,103,575,91
135,85,590,93
119,106,578,100
120,109,583,91
130,108,566,99
144,100,581,78
127,113,565,98
170,315,369,49
125,96,594,88
140,133,550,80
119,100,576,108
118,108,568,109
117,86,590,110
149,89,567,98
126,90,595,92
139,134,550,80
125,81,604,93
115,85,585,118
