TQ,FQ,TS,FS
153,140,529,81
149,148,530,76
166,148,508,81
145,137,538,83
137,161,523,82
151,155,533,64
150,115,561,77
136,115,556,96
145,136,525,97
150,114,554,85
157,174,511,61
163,120,539,81
152,126,556,69
147,131,532,93
141,136,568,58
124,117,568,94
143,115,562,83
169,121,532,81
146,123,548,86
131,110,564,98
167,148,518,70
152,152,513,86
151,164,514,74
165,139,536,63
141,137,547,78
129,142,550,82
144,128,546,85
144,116,565,78
168,185,493,57
161,170,514,58
147,139,551,66
132,123,560,88
135,109,567,92
142,140,536,85
135,119,557,92
167,134,522,80
140,111,574,78
141,111,573,78
143,126,559,75
162,169,501,71
