TQ,FQ,TS,FS
147,124,545,87
154,165,513,71
158,127,529,89
143,120,555,85
132,133,551,87
132,130,558,83
139,111,565,88
136,117,554,96
147,123,538,95
150,109,559,85
177,229,456,41
166,161,498,78
143,101,581,78
157,137,526,83
137,129,575,62
138,129,556,80
157,150,527,69
176,140,513,74
132,111,560,100
149,153,521,80
169,143,523,68
147,137,528,91
146,140,538,79
169,226,449,59
143,137,547,76
129,126,566,82
159,174,500,70
175,236,445,47
147,144,534,78
152,157,527,67
154,182,508,59
141,139,544,79
137,99,577,90
133,126,550,94
133,107,569,94
169,135,521,78
142,147,538,76
149,126,558,70
145,132,553,73
156,124,546,77
