TQ,FQ,TS,FS
151,130,539,83
110,84,594,115
122,69,587,125
128,98,577,100
122,102,582,97
125,111,577,90
116,64,612,111
105,87,584,127
127,82,579,115
148,135,533,87
113,94,591,105
125,75,584,119
137,128,554,84
128,93,570,112
122,153,551,77
118,147,538,100
120,96,581,106
129,68,585,121
113,69,602,119
113,84,590,116
129,84,582,108
118,86,579,120
120,84,594,105
135,121,554,93
116,85,599,103
103,96,596,108
114,84,590,115
147,193,488,75
138,126,552,87
132,132,552,87
108,95,595,105
122,121,562,98
126,127,549,101
113,74,602,114
112,85,591,115
139,131,525,108
116,123,562,102
127,130,554,92
114,77,608,104
122,68,602,111
