TQ,FQ,TS,FS
105,74,595,129
95,67,611,130
104,67,589,143
89,63,612,139
89,77,607,130
103,69,619,112
90,48,628,137
91,62,609,141
103,72,589,139
117,106,562,118
161,302,383,57
109,63,596,135
84,42,640,137
102,79,584,138
82,73,631,117
87,65,620,131
99,67,610,127
115,75,578,135
101,62,609,131
95,101,573,134
110,75,591,127
97,77,588,141
174,344,334,51
94,67,608,134
102,77,607,117
89,79,613,122
96,62,612,133
97,70,611,125
100,65,613,125
105,71,613,114
89,65,625,124
108,107,576,112
91,76,600,136
84,67,609,143
153,302,374,74
109,59,597,138
97,52,633,121
93,59,625,126
98,57,628,120
175,335,335,58
