TQ,FQ,TS,FS
140,96,573,94
137,130,548,88
161,157,499,86
136,118,557,92
127,130,554,92
140,112,576,75
127,66,610,100
136,114,557,96
141,107,554,101
155,114,554,80
131,102,583,87
154,95,564,90
148,99,583,73
158,174,489,82
143,160,544,56
120,115,570,98
143,116,561,83
169,117,536,81
154,161,510,78
132,112,562,97
169,157,509,68
134,110,555,104
136,107,571,89
138,95,580,90
132,121,563,87
126,124,568,85
131,101,573,98
152,119,562,70
156,140,538,69
155,148,536,64
149,166,524,64
137,130,553,83
129,94,582,98
137,118,558,90
133,121,555,94
164,118,538,83
138,106,579,80
136,108,576,83
132,99,586,86
154,118,552,79
