TQ,FQ,TS,FS
136,92,577,98
120,111,567,105
134,91,565,113
122,75,600,106
123,105,579,96
142,157,531,73
137,162,514,90
132,136,535,100
127,95,566,115
135,93,575,100
144,165,520,74
136,91,568,108
134,87,595,87
144,142,521,96
115,97,607,84
107,96,589,111
121,96,581,105
145,85,568,105
119,79,592,113
119,91,583,110
131,91,575,106
120,92,573,118
136,125,553,89
135,105,570,93
123,91,593,96
121,169,523,90
123,99,575,106
138,131,550,84
124,85,593,101
135,124,560,84
116,93,597,97
128,148,535,92
111,86,590,116
122,90,586,105
116,99,577,111
162,166,490,85
116,80,605,102
125,89,595,94
120,79,606,98
145,133,537,88
