TQ,FQ,TS,FS
111,66,603,123
112,107,571,113
114,69,587,133
99,65,610,129
106,80,604,113
104,72,616,111
96,64,612,131
98,75,596,134
108,70,591,134
106,75,593,129
114,103,582,104
110,60,599,134
106,54,628,115
107,75,588,133
106,120,584,93
92,80,605,126
118,129,548,108
114,73,580,136
106,69,602,126
95,72,602,134
114,70,596,123
108,70,595,130
102,78,600,123
104,62,613,124
106,69,615,113
88,69,623,123
103,77,597,126
107,76,605,115
175,350,328,50
105,86,598,114
98,80,610,115
103,74,609,117
98,65,611,129
94,65,611,133
100,67,609,127
122,66,590,125
102,57,628,116
101,59,625,118
104,56,629,114
119,69,601,114
