TQ,FQ,TS,FS
127,104,565,107
125,110,568,100
132,109,547,115
115,80,595,113
120,119,565,99
124,113,575,91
122,80,596,105
126,108,563,106
134,109,552,108
140,100,568,95
124,95,590,94
140,94,565,104
128,86,596,93
125,107,556,115
115,100,604,84
111,111,574,107
127,106,571,99
148,100,553,102
131,101,570,101
105,97,577,124
144,104,562,93
137,147,518,101
129,110,568,96
134,95,580,94
126,110,574,93
132,188,504,79
127,110,564,102
144,126,555,78
135,113,565,90
137,98,586,82
117,90,600,96
139,147,536,81
119,103,573,108
121,104,572,106
109,81,595,118
193,293,363,54
131,92,593,87
128,124,560,91
125,85,600,93
128,110,560,105
