TQ,FQ,TS,FS
194,439,230,40
175,438,240,50
161,353,303,86
184,428,247,44
169,424,260,50
72,155,533,143
74,163,513,153
84,206,465,148
135,313,348,107
99,274,394,136
12,22,663,206
137,328,331,107
178,454,228,43
50,83,580,190
125,377,327,74
173,484,201,45
0,0,677,226
193,407,246,57
180,431,240,52
184,427,247,45
53,89,577,184
168,388,277,70
181,453,225,44
141,343,332,87
166,455,229,53
172,433,259,39
84,207,467,145
38,65,616,184
184,445,233,41
148,359,325,71
155,391,299,58
169,435,248,51
80,148,528,147
33,59,617,194
39,75,601,188
191,411,245,56
178,437,248,40
17,28,656,202
114,287,398,104
172,387,283,61
