TQ,FQ,TS,FS
158,323,346,76
135,272,406,90
159,306,350,88
150,322,353,78
115,288,396,104
155,305,383,60
90,131,545,137
148,312,359,84
135,257,404,107
104,194,474,131
110,190,495,108
102,149,510,142
90,138,544,131
160,329,334,80
89,215,489,110
145,324,361,73
153,331,346,73
119,168,485,131
98,137,534,134
145,322,352,84
160,298,368,77
92,140,525,146
82,146,532,143
142,299,376,86
148,304,380,71
143,324,368,68
109,184,490,120
107,174,507,115
155,332,346,70
147,314,370,72
83,155,535,130
64,83,600,156
93,143,533,134
149,305,371,78
145,319,357,82
98,145,511,149
99,144,541,119
140,320,364,79
102,186,499,116
99,144,526,134
