TQ,FQ,TS,FS
103,200,469,131
101,211,467,124
110,196,460,137
99,209,466,129
72,197,487,147
102,193,495,113
91,184,492,136
42,88,583,190
102,215,446,140
45,79,589,190
96,222,463,122
239,626,33,5
90,212,470,131
102,218,445,138
83,218,486,116
82,202,483,136
95,188,489,131
249,641,12,1
88,204,467,144
100,252,422,129
51,76,590,186
104,174,491,134
90,224,454,135
95,204,471,133
50,91,593,169
50,87,605,161
105,198,476,124
103,196,485,119
100,221,457,125
93,212,472,126
96,222,468,117
109,226,457,111
44,84,592,183
224,636,40,3
96,197,479,131
58,93,563,189
104,215,470,114
37,65,619,182
207,637,48,11
56,88,582,177
