TQ,FQ,TS,FS
0,0,669,234
193,573,105,32
218,536,120,29
0,0,675,228
211,651,33,8
8,13,675,207
225,655,21,2
199,555,116,33
208,544,117,34
204,551,117,31
193,566,119,25
213,561,98,31
192,567,115,29
0,0,663,240
175,593,111,24
177,548,137,41
200,562,115,26
223,534,119,27
0,0,671,232
201,535,139,28
7,17,649,230
216,565,100,22
206,575,103,19
200,564,111,28
0,0,684,219
0,0,692,211
0,0,674,229
0,0,681,222
219,649,29,6
190,561,123,29
184,564,126,29
220,660,23,0
2,6,670,225
207,572,104,20
221,650,26,6
245,641,15,2
192,574,111,26
0,0,684,219
179,562,123,39
231,649,21,2
