TQ,FQ,TS,FS
0,3,666,234
220,618,60,5
239,594,62,8
0,0,675,228
0,0,684,219
0,0,688,215
218,608,68,9
220,604,67,12
230,592,69,12
225,604,64,10
207,624,61,11
235,602,57,9
212,611,71,9
231,596,67,9
0,0,704,199
0,0,685,218
0,0,677,226
0,0,653,250
223,607,64,9
221,594,80,8
228,610,56,9
231,603,62,7
0,0,678,225
0,0,675,228
0,0,684,219
201,609,83,10
0,0,674,229
216,606,75,6
218,611,67,7
211,607,77,8
0,0,690,213
215,613,70,5
0,0,676,227
224,612,64,3
218,598,78,9
236,601,55,11
0,0,685,218
0,0,684,219
209,624,61,9
222,607,63,11
