TQ,FQ,TS,FS
186,433,236,48
186,425,253,39
186,412,244,61
181,422,253,47
172,444,240,47
170,425,263,45
180,440,236,47
174,426,245,58
191,417,244,51
189,410,258,46
172,439,246,46
192,438,221,52
182,438,244,39
186,426,237,54
154,468,236,45
162,406,279,56
180,439,238,46
198,420,233,52
175,412,259,57
190,434,240,39
193,424,242,44
191,414,251,47
176,438,240,49
176,429,246,52
173,420,264,46
168,414,278,43
187,426,248,42
173,432,249,49
183,432,246,42
182,424,260,37
163,418,272,50
173,413,270,47
175,433,243,52
3,12,664,224
183,417,259,44
186,418,238,61
174,413,272,44
182,445,239,37
174,432,253,44
179,417,253,54
