TQ,FQ,TS,FS
208,525,144,26
0,0,678,225
214,503,153,33
0,0,675,228
194,545,139,25
180,534,154,35
193,531,145,34
0,0,671,232
0,0,661,242
206,525,143,29
3,11,674,215
217,545,114,27
0,0,682,221
202,509,154,38
178,557,147,21
178,514,171,40
198,535,142,28
4,10,643,246
197,505,166,35
0,0,674,229
0,0,666,237
216,529,136,22
192,538,140,33
5,17,658,223
0,0,684,219
182,543,149,29
205,522,152,24
0,0,681,222
194,529,149,31
200,528,156,19
184,545,145,29
198,539,144,22
195,531,145,32
209,543,133,18
199,532,144,28
0,0,656,247
189,534,151,29
189,525,159,30
183,508,177,35
7,16,654,226
