TQ,FQ,TS,FS
200,532,137,34
0,0,678,225
211,528,128,36
198,544,131,30
188,556,128,31
185,563,125,30
194,552,124,33
201,552,119,31
218,518,143,24
0,9,659,235
0,0,685,218
1,10,649,243
196,553,129,25
204,520,143,36
0,0,704,199
181,542,143,37
198,546,131,28
219,519,134,31
198,529,142,34
0,0,674,229
236,655,11,1
0,0,665,238
198,550,128,27
198,552,123,30
0,0,684,219
1,6,686,210
206,535,139,23
0,0,681,222
197,545,133,28
194,540,144,25
0,0,690,213
0,0,683,220
191,554,122,36
208,551,125,19
201,546,130,26
0,0,656,247
187,542,143,31
0,0,684,219
180,537,148,38
205,544,126,28
