TQ,FQ,TS,FS
132,84,585,102
116,103,575,109
133,89,567,114
124,105,570,104
127,98,586,92
121,89,599,94
121,74,602,106
112,101,570,120
126,90,571,116
135,90,578,100
124,103,582,94
132,88,571,112
143,154,528,78
134,102,561,106
132,159,545,67
112,92,593,106
124,96,581,102
153,114,539,97
125,86,585,107
114,86,588,115
129,91,575,108
141,131,534,97
120,85,593,105
148,141,534,80
116,87,597,103
110,90,602,101
123,88,586,106
138,124,557,84
122,90,588,103
129,91,593,90
134,160,530,79
112,90,593,108
121,107,569,106
112,79,597,115
117,90,586,110
142,102,554,105
126,130,555,92
121,84,600,98
121,83,602,97
139,94,576,94
