TQ,FQ,TS,FS
147,95,574,87
132,117,561,93
142,101,555,105
145,146,529,83
133,124,560,86
164,253,435,51
139,91,585,88
136,104,567,96
136,83,578,106
147,103,565,88
137,113,572,81
149,94,565,95
131,79,603,90
143,118,545,97
133,145,559,66
135,138,547,83
138,112,565,88
173,146,507,77
146,136,535,86
124,96,578,105
149,100,566,88
138,107,558,100
133,97,581,92
145,96,579,83
132,105,579,87
128,136,556,83
133,104,570,96
143,116,565,79
152,159,519,73
148,107,577,71
149,197,493,64
135,115,568,85
135,104,572,92
128,116,560,99
123,99,577,104
156,110,546,91
123,90,595,95
134,100,584,85
125,101,584,93
148,102,568,85
