TQ,FQ,TS,FS
120,68,601,114
133,123,555,92
145,110,546,102
130,102,573,98
131,124,560,88
137,115,573,78
126,79,597,101
134,106,565,98
136,105,556,106
159,138,530,76
137,114,571,81
153,100,559,91
137,89,593,84
137,119,544,103
124,132,572,75
136,150,535,82
138,110,567,88
161,108,545,89
136,89,582,96
145,222,452,84
147,100,566,90
130,100,565,108
146,146,532,79
143,88,587,85
124,98,586,95
121,117,575,90
145,203,471,84
136,95,586,86
142,109,569,83
140,100,584,79
130,111,579,83
135,123,560,85
135,104,572,92
132,106,570,95
126,116,560,101
158,115,541,89
128,99,586,90
132,102,582,87
122,85,600,96
158,147,523,75
