TQ,FQ,TS,FS
170,155,514,64
139,128,550,86
145,111,545,102
146,119,556,82
137,129,555,82
137,105,583,78
171,237,439,56
139,104,567,93
170,207,454,72
158,118,550,77
145,122,563,73
150,94,565,94
155,147,535,66
160,162,501,80
138,156,548,61
122,112,573,96
148,120,557,78
168,114,539,82
164,206,465,68
131,109,565,98
151,107,559,86
143,116,549,95
138,109,569,87
166,147,528,62
153,174,510,66
113,107,585,98
143,130,544,86
152,120,561,70
163,204,474,62
143,97,587,76
128,125,565,85
136,110,573,84
139,110,566,88
135,117,559,92
132,114,562,95
164,112,544,83
127,100,585,91
161,206,478,58
139,105,580,79
152,106,564,81
