TQ,FQ,TS,FS
129,76,593,105
117,104,574,108
129,79,577,118
123,80,595,105
130,131,553,89
114,88,600,101
119,65,611,108
136,183,488,96
124,86,575,118
128,87,581,107
130,117,568,88
130,79,580,114
136,124,558,85
116,90,573,124
114,95,609,85
116,124,561,102
115,114,563,111
151,117,536,99
136,152,519,96
130,114,560,99
129,75,591,108
118,80,585,120
109,78,600,116
138,125,550,90
131,134,550,88
108,106,586,103
108,91,583,121
138,116,565,84
133,97,581,92
127,87,597,92
109,89,601,104
116,90,593,104
129,129,547,98
118,81,595,109
112,77,599,115
130,89,567,117
112,72,613,106
114,75,609,105
114,67,618,104
147,120,550,86
