TQ,FQ,TS,FS
149,138,531,85
115,106,572,110
153,130,526,94
142,162,513,86
117,94,590,102
140,161,527,75
134,118,558,93
124,125,546,108
144,142,519,98
185,355,313,50
134,144,541,84
132,82,577,112
137,138,544,84
130,109,554,110
127,143,561,72
109,94,591,109
125,108,569,101
141,74,579,109
117,84,587,115
112,76,598,117
131,88,578,106
133,108,557,105
133,131,547,92
144,131,544,84
118,85,599,101
115,132,560,96
120,95,579,109
125,101,580,97
122,87,591,103
129,97,587,90
111,92,598,102
121,98,585,99
126,96,580,101
113,85,591,114
113,89,587,114
140,98,558,107
131,138,547,87
135,117,567,84
125,97,588,93
138,92,578,95
