TQ,FQ,TS,FS
112,95,574,122
110,93,585,115
180,288,368,67
107,85,590,121
105,105,579,114
115,96,592,100
114,71,605,113
105,85,586,127
114,96,565,128
123,81,587,112
110,87,598,108
123,87,572,121
116,95,587,105
121,93,570,119
140,307,397,59
102,91,594,116
114,98,579,112
131,87,566,119
114,89,582,118
111,97,577,118
131,98,568,106
115,130,535,123
113,92,586,112
117,91,584,111
108,95,589,111
135,259,433,76
112,89,585,117
123,95,586,99
113,105,573,112
117,90,594,102
112,128,562,101
107,89,594,113
100,83,593,127
99,82,594,128
160,294,382,67
123,84,572,124
112,88,597,106
110,79,605,109
104,74,611,114
154,249,421,79
