TQ,FQ,TS,FS
185,368,301,49
87,62,616,138
188,371,285,59
167,359,316,61
89,68,616,130
96,56,632,119
87,47,629,140
79,61,610,153
95,64,597,147
102,61,607,133
85,49,636,133
100,56,603,144
93,52,630,128
98,72,591,142
87,84,620,112
82,53,632,136
89,58,619,137
105,64,589,145
97,51,620,135
158,334,340,71
104,92,574,133
185,371,294,53
81,55,623,144
90,49,626,138
93,63,621,126
80,57,635,131
95,52,622,134
167,335,346,55
93,55,623,132
97,60,624,122
82,56,634,131
92,59,624,128
87,59,617,140
79,60,616,148
91,51,625,136
198,355,301,49
90,49,636,128
90,48,636,129
166,325,360,52
97,56,614,136
