TQ,FQ,TS,FS
130,77,592,104
114,102,576,111
124,86,570,123
128,85,590,100
123,109,575,96
129,138,550,86
125,115,561,102
113,88,583,119
123,79,582,119
131,94,574,104
129,129,556,89
128,74,585,116
126,77,605,95
120,94,569,120
120,129,575,79
106,85,600,112
120,98,579,106
138,85,568,112
110,70,601,122
117,86,588,112
126,73,593,111
124,94,571,114
119,81,597,106
127,93,582,101
119,87,597,100
99,81,611,112
116,96,578,113
138,119,562,84
133,116,562,92
139,133,551,80
113,94,596,100
112,90,593,108
117,77,599,110
114,77,599,113
113,86,590,114
131,104,552,116
112,79,606,106
115,81,603,104
122,117,568,96
143,131,539,90
