TQ,FQ,TS,FS
127,111,558,107
128,116,562,97
155,155,501,92
126,96,579,102
124,137,547,95
132,123,565,83
136,96,580,91
126,109,562,106
150,186,475,92
150,145,523,85
129,105,580,89
145,116,543,99
131,109,573,90
148,122,541,92
117,108,596,82
110,109,576,108
135,122,555,91
156,112,541,94
136,156,515,96
121,95,579,108
151,109,557,86
135,107,558,103
140,115,563,85
137,105,570,91
117,110,574,102
118,112,580,93
134,112,562,95
140,109,572,82
139,134,544,86
143,117,567,76
123,103,587,90
132,116,567,88
116,100,576,111
120,107,569,107
119,96,580,108
152,107,549,95
145,134,551,73
126,98,586,93
130,94,591,88
137,113,557,96
