TQ,FQ,TS,FS
130,85,584,104
128,143,535,97
144,108,548,103
132,113,562,96
121,94,590,98
114,85,603,101
129,114,562,98
127,140,531,105
124,85,576,118
129,92,576,106
120,85,600,98
128,66,593,116
120,74,608,101
122,99,564,118
120,128,576,79
115,116,569,103
111,89,588,115
144,102,551,106
120,72,599,112
120,79,595,109
141,115,551,96
122,90,575,116
131,121,557,94
125,78,597,103
132,134,550,87
97,73,619,114
127,124,550,102
139,120,561,83
134,94,584,91
132,96,588,87
114,89,601,99
124,120,563,96
123,111,565,104
109,71,605,118
117,87,589,110
122,85,571,125
110,70,615,108
121,103,581,98
115,76,609,103
131,75,595,102
