TQ,FQ,TS,FS
123,70,599,111
111,113,565,114
123,78,578,124
127,115,560,101
124,124,560,95
115,89,599,100
120,74,602,107
104,93,578,128
140,146,515,102
130,89,579,105
111,100,585,107
119,81,578,125
120,96,586,101
122,88,575,118
122,146,558,77
106,83,602,112
134,165,512,92
125,73,580,125
108,72,599,124
102,67,607,127
123,76,590,114
122,92,573,116
114,79,599,111
124,95,580,104
116,108,576,103
96,72,620,115
110,80,594,119
128,138,543,94
117,72,606,108
120,81,603,99
101,78,612,112
104,74,609,116
109,65,611,118
134,132,544,93
110,73,603,117
123,86,570,124
108,72,613,110
102,66,618,117
102,65,620,116
127,81,589,106
