TQ,FQ,TS,FS
147,127,542,87
141,184,494,84
138,93,563,109
134,125,550,94
137,145,539,82
137,133,555,78
138,147,529,89
133,126,545,99
127,89,572,115
134,89,579,101
140,155,530,78
138,92,567,106
126,85,597,95
131,101,562,109
125,136,568,74
108,93,592,110
131,127,550,95
145,76,577,105
124,79,592,108
124,87,587,105
136,96,570,101
132,114,551,106
121,95,583,104
145,142,533,83
128,102,582,91
116,122,570,95
122,109,565,107
127,100,581,95
123,82,596,102
134,95,589,85
120,92,598,93
125,123,560,95
117,86,590,110
119,87,589,108
119,88,588,108
152,134,522,95
131,121,564,87
119,76,608,100
126,87,598,92
152,131,539,81
