TQ,FQ,TS,FS
151,130,539,83
132,159,519,93
149,141,515,98
119,71,604,109
121,90,594,98
122,101,587,93
132,120,556,95
102,80,591,130
123,75,586,119
129,81,587,106
122,120,565,96
128,89,570,116
129,111,571,92
130,92,571,110
119,132,572,80
116,124,561,102
139,151,526,87
127,61,592,123
118,80,591,114
117,113,561,112
130,86,580,107
142,153,512,96
121,87,591,104
133,116,559,95
125,144,540,94
103,89,603,108
116,83,591,113
122,85,596,100
119,84,594,106
131,125,559,88
107,82,608,106
109,81,602,111
126,137,539,101
126,117,559,101
127,136,540,100
145,144,512,102
127,159,526,91
113,76,608,106
111,68,617,107
137,122,548,96
