TQ,FQ,TS,FS
120,85,584,114
118,96,582,107
129,93,563,118
116,90,585,112
114,113,571,105
113,90,598,102
117,79,597,110
111,82,589,121
140,149,512,102
128,89,579,107
118,89,596,100
127,72,587,117
126,75,607,95
121,102,561,119
109,115,589,90
107,141,544,111
119,92,585,107
142,95,558,108
124,91,580,108
106,83,591,123
133,88,578,104
123,95,570,115
115,93,585,110
178,313,362,50
120,103,581,99
102,91,601,109
116,95,579,113
132,118,563,90
131,94,584,94
120,90,594,99
116,96,594,97
118,90,593,102
110,85,591,117
108,90,586,119
116,90,586,111
151,112,544,96
122,82,603,96
108,82,602,111
121,76,609,97
129,98,572,104
