TQ,FQ,TS,FS
116,70,599,118
110,84,594,115
132,106,550,115
110,74,601,118
113,84,600,106
117,74,614,98
111,68,608,116
109,77,594,123
118,71,590,124
127,68,600,108
109,74,611,109
124,70,589,120
107,67,615,114
120,74,589,120
112,131,573,87
102,76,609,116
115,81,596,111
128,72,581,122
114,60,611,118
103,68,606,126
120,68,598,117
122,109,556,116
118,81,597,107
122,71,604,106
103,61,623,116
98,80,612,113
117,84,590,112
127,77,604,95
121,85,593,104
124,83,601,95
110,86,604,103
114,79,604,106
102,73,603,125
104,78,598,123
108,68,608,119
135,75,581,112
112,66,619,106
118,95,589,101
113,62,623,105
125,77,593,108
