TQ,FQ,TS,FS
127,71,598,107
108,94,584,117
149,134,522,98
121,113,562,107
116,88,596,103
128,137,551,87
117,65,611,110
106,79,592,126
119,83,578,123
132,98,570,103
128,123,562,90
133,98,561,111
121,88,594,100
130,109,554,110
116,117,587,83
101,79,606,117
114,89,588,112
145,108,545,105
110,66,605,122
108,75,599,121
141,138,528,96
123,85,580,115
123,103,575,102
130,98,577,98
127,133,551,92
90,70,622,121
107,84,590,122
117,78,603,105
122,67,611,103
121,81,603,98
122,125,565,91
108,79,604,112
114,99,577,113
115,72,604,112
123,103,573,104
120,84,572,127
125,113,572,93
119,102,582,100
109,69,616,109
131,66,604,102
