TQ,FQ,TS,FS
90,48,621,144
78,53,625,147
86,46,610,161
83,48,627,145
81,42,642,138
83,45,643,132
186,402,274,41
70,40,631,162
84,45,616,158
86,40,628,149
86,68,617,132
90,42,617,154
179,402,280,42
81,49,614,159
73,49,655,126
81,73,612,137
85,41,636,141
208,397,256,42
84,41,630,148
67,33,641,162
92,53,613,145
194,415,250,44
77,49,629,148
81,38,637,147
86,53,631,133
160,412,280,51
86,45,629,143
83,54,627,139
85,44,634,140
84,49,635,135
69,44,646,144
84,61,622,136
79,47,629,148
70,54,622,157
83,45,631,144
92,43,613,155
175,360,325,43
88,65,619,131
173,371,314,45
94,40,630,139
