TQ,FQ,TS,FS
94,51,618,140
86,54,624,139
98,85,571,149
84,50,625,144
84,49,635,135
89,49,639,126
92,49,627,135
182,353,318,50
91,49,612,151
98,56,612,137
89,53,632,129
99,49,610,145
173,378,304,48
89,52,611,151
75,54,650,124
83,48,637,135
89,47,630,137
104,50,603,146
89,44,627,143
166,330,344,63
188,349,317,49
91,47,618,147
88,56,622,137
86,46,629,142
172,360,324,47
82,69,623,129
91,50,624,138
89,59,622,133
95,45,633,130
92,55,629,127
163,355,335,50
87,53,630,133
83,52,624,144
73,57,619,154
90,44,632,137
102,50,606,145
90,41,644,128
86,43,641,133
82,45,640,136
101,44,626,132
