TQ,FQ,TS,FS
114,93,576,120
92,65,613,133
186,353,303,61
90,64,611,138
90,78,606,129
110,112,576,105
93,62,614,134
87,66,605,145
99,63,598,143
107,61,607,128
90,56,629,128
107,61,598,137
100,56,626,121
103,80,583,137
85,68,636,114
73,47,638,145
98,69,608,128
115,77,576,135
102,56,615,130
83,58,616,146
106,60,606,131
105,106,559,133
96,67,611,129
96,58,617,132
98,74,610,121
83,75,617,128
95,54,620,134
98,78,603,124
107,94,584,118
116,106,578,103
88,67,623,125
96,71,612,124
89,64,612,138
82,65,611,145
93,56,620,134
111,52,604,136
91,51,634,127
103,86,598,116
87,57,628,131
104,64,606,129
