TQ,FQ,TS,FS
89,49,620,145
77,55,623,148
100,68,588,147
83,51,624,145
88,82,602,131
96,78,610,119
188,419,257,39
71,51,620,161
82,48,613,160
92,44,624,143
77,50,635,141
94,50,609,150
90,64,618,131
99,79,584,141
158,447,257,41
77,44,641,141
88,52,625,138
99,63,590,151
81,43,628,151
75,45,629,154
101,68,598,136
97,100,565,141
92,75,603,133
84,43,632,144
83,49,635,136
73,49,643,138
84,49,625,145
91,52,629,131
93,65,613,132
85,46,638,134
71,48,642,142
81,49,634,139
89,73,603,138
75,41,635,152
92,66,610,135
95,50,606,152
86,66,619,132
87,68,616,132
72,36,649,146
97,56,614,136
