TQ,FQ,TS,FS
136,108,561,98
130,116,562,95
127,91,565,120
116,99,576,112
131,152,532,88
124,117,571,91
122,87,589,105
130,113,558,102
135,113,548,107
136,113,555,99
126,101,584,92
136,100,559,108
132,85,597,89
129,109,554,111
114,107,597,85
112,118,567,106
127,105,572,99
154,115,538,96
142,149,522,90
119,99,575,110
141,100,566,96
134,113,552,104
129,107,571,96
131,105,570,97
137,183,501,82
97,86,606,114
127,131,543,102
133,103,578,89
117,95,583,108
139,108,576,80
125,105,585,88
128,110,573,92
163,287,389,64
123,113,563,104
128,103,573,99
138,84,572,109
138,107,578,80
122,105,579,97
127,96,589,91
137,110,560,96
