TQ,FQ,TS,FS
143,111,558,91
109,96,582,116
145,105,551,102
106,54,621,122
133,147,537,86
125,134,554,90
124,99,577,103
118,137,534,114
120,83,578,122
140,124,544,95
123,128,557,95
121,71,588,123
121,79,603,100
138,118,545,102
119,127,577,80
105,87,598,113
113,77,600,113
124,73,580,126
109,76,595,123
114,89,585,115
135,135,531,102
120,84,581,118
127,118,560,98
129,110,565,99
116,83,601,103
100,109,583,111
114,82,592,115
120,81,600,102
121,69,609,104
123,110,574,96
103,80,610,110
106,77,606,114
111,71,605,116
109,67,609,118
111,79,597,116
124,88,568,123
113,87,598,105
122,114,570,97
111,69,616,107
136,110,560,97
