TQ,FQ,TS,FS
140,113,556,94
109,103,575,116
145,111,545,102
129,88,587,99
123,104,580,96
125,138,550,90
125,112,564,102
121,122,549,111
123,84,577,119
130,79,589,105
118,104,581,100
125,72,587,119
125,78,604,96
124,101,562,116
110,95,609,89
105,89,596,113
122,109,568,104
137,84,569,113
113,82,589,119
127,125,549,102
130,86,580,107
121,88,577,117
118,81,597,107
136,128,547,92
119,89,595,100
113,134,558,98
118,92,582,111
131,113,568,91
120,81,597,105
118,83,601,101
125,145,545,88
111,88,595,109
113,79,597,114
112,80,596,115
108,76,600,119
131,98,558,116
111,83,602,107
129,121,563,90
116,71,614,102
132,90,580,101
