TQ,FQ,TS,FS
144,101,568,90
149,163,515,76
149,110,546,98
139,106,569,89
128,107,577,91
131,105,583,84
130,74,602,97
122,88,583,110
141,104,557,101
146,112,556,89
138,126,559,80
150,92,567,94
148,131,551,73
135,107,556,105
130,157,547,69
114,92,593,104
124,104,573,102
154,85,568,96
129,84,587,103
137,148,526,92
142,96,570,95
137,106,559,101
126,100,578,99
147,116,559,81
128,104,580,91
136,158,534,75
128,112,562,101
135,99,582,87
135,87,591,90
146,131,553,73
149,183,507,64
129,104,579,91
118,96,580,109
129,98,578,98
129,102,574,98
153,105,551,94
143,140,545,75
124,86,598,95
141,128,557,77
154,131,539,79
