TQ,FQ,TS,FS
116,76,593,118
116,85,593,109
121,89,567,126
117,87,588,111
116,109,575,103
114,86,602,101
120,79,597,107
111,81,590,121
124,88,573,118
134,106,562,101
112,88,597,106
141,106,553,103
121,71,611,100
118,93,570,122
104,81,623,95
109,156,529,109
117,88,589,109
135,83,570,115
118,70,601,114
102,80,594,127
129,74,592,108
133,138,527,105
119,86,592,106
123,92,583,105
125,129,555,94
100,80,612,111
113,85,589,116
123,89,592,99
125,96,582,100
126,82,602,93
112,92,598,101
117,85,598,103
116,83,593,111
108,87,589,119
109,72,604,118
138,80,576,109
114,73,612,104
111,71,613,108
118,74,611,100
126,87,583,107
