TQ,FQ,TS,FS
171,329,340,63
90,65,613,135
99,59,597,148
87,63,612,141
163,341,343,56
95,61,627,120
89,56,620,138
84,59,612,148
93,64,597,149
101,60,608,134
91,54,631,127
102,58,601,142
93,51,631,128
97,65,598,143
78,58,646,121
83,60,625,135
91,61,616,135
105,57,596,145
95,53,618,137
80,58,616,149
100,61,605,137
102,113,552,136
94,80,598,131
91,57,618,137
99,71,613,120
83,72,620,128
89,59,615,140
88,68,613,134
100,62,616,125
170,386,298,49
81,56,634,132
93,62,621,127
87,68,608,140
80,69,607,147
93,60,616,134
107,56,600,140
91,44,641,127
87,52,632,132
90,53,632,128
103,55,615,130
