TQ,FQ,TS,FS
119,84,585,115
122,97,581,103
130,101,555,117
119,83,592,109
118,115,569,101
122,107,581,93
132,100,576,95
118,88,583,114
133,110,551,109
135,84,584,100
119,90,595,99
135,83,576,109
161,275,407,60
124,102,561,116
121,153,551,78
103,95,590,115
127,128,549,99
145,95,558,105
124,92,579,108
105,90,584,124
140,88,578,97
124,93,572,114
121,91,587,104
129,83,592,99
123,93,591,96
107,89,603,104
114,91,583,115
144,126,555,78
131,105,573,94
134,96,588,85
117,93,597,96
116,82,601,104
119,92,584,108
116,94,582,111
120,90,586,107
143,87,569,104
125,86,599,93
116,82,602,103
124,79,606,94
130,106,564,103
