TQ,FQ,TS,FS
94,54,615,140
77,59,619,148
106,84,572,141
88,57,618,140
88,60,624,131
84,53,635,131
80,48,628,147
77,56,615,155
85,52,609,157
106,76,592,129
85,76,609,133
97,55,604,147
177,393,289,44
96,65,598,144
77,54,650,122
81,47,638,137
94,57,620,132
103,62,591,147
88,51,620,144
82,51,623,147
97,51,615,140
100,95,570,138
89,53,625,136
93,47,628,135
83,56,628,136
78,60,632,133
98,84,590,131
102,78,603,120
177,396,282,48
93,54,630,126
77,50,640,136
92,74,609,128
95,85,591,132
75,47,629,152
99,73,603,128
111,81,575,136
89,89,596,129
90,43,641,129
80,42,643,138
95,47,623,138
