TQ,FQ,TS,FS
170,353,316,64
150,258,420,75
169,273,383,78
123,210,465,105
149,331,353,70
122,225,463,93
139,218,458,88
82,115,556,150
193,394,267,49
159,295,373,76
153,371,314,65
171,326,333,73
143,284,398,78
162,311,352,78
124,305,399,75
140,302,383,78
122,221,456,104
158,240,413,92
156,322,349,76
166,312,362,63
96,147,519,141
181,354,311,57
131,220,458,94
168,359,316,60
149,282,402,70
176,467,225,35
106,160,514,123
143,336,345,79
107,143,535,118
67,109,575,152
131,235,455,82
137,251,432,83
155,306,370,72
160,304,372,67
122,214,462,105
135,213,443,112
164,309,376,54
135,288,396,84
138,284,401,80
162,306,364,71
