TQ,FQ,TS,FS
136,205,464,98
150,251,427,75
191,335,321,56
142,229,446,86
144,319,365,75
155,286,402,60
148,263,413,79
103,190,481,129
146,217,444,96
125,203,465,110
91,135,550,127
129,212,447,115
105,180,502,116
156,267,396,84
123,293,411,76
125,213,472,93
155,301,376,71
199,336,317,51
122,207,464,110
152,309,365,77
161,309,357,76
85,86,579,153
116,162,516,109
113,174,501,115
128,183,501,91
124,238,454,87
161,294,380,68
98,168,513,124
158,311,367,67
161,345,339,58
120,234,456,93
161,312,371,59
130,212,464,97
186,316,360,41
159,305,371,68
183,329,327,64
127,225,460,91
167,376,308,52
159,323,362,59
155,285,385,78
