TQ,FQ,TS,FS
189,261,408,45
161,248,430,64
160,171,485,87
178,287,388,50
154,245,439,65
150,205,483,65
145,162,514,82
141,200,471,91
163,197,464,79
118,136,532,117
126,136,549,92
164,180,479,80
141,189,493,80
152,202,461,88
138,239,465,61
146,218,467,72
169,273,404,57
183,225,428,67
155,185,486,77
163,231,443,66
189,246,420,48
139,137,528,99
139,158,520,86
158,254,421,70
149,205,479,70
139,190,502,72
185,255,419,44
158,230,451,64
136,181,497,89
168,256,428,51
117,129,561,96
154,234,449,66
152,197,479,75
123,144,532,104
149,232,444,78
150,157,499,97
146,198,487,72
144,183,501,75
150,215,470,68
154,242,428,79
