TQ,FQ,TS,FS
8,6,663,226
210,576,102,15
8,5,651,239
7,9,666,221
204,570,114,15
201,570,118,14
214,563,113,13
7,6,665,225
224,546,115,18
219,557,111,16
204,570,115,14
231,574,85,13
5,7,675,216
223,550,113,17
189,602,102,10
197,561,124,21
209,563,114,17
6,8,645,244
215,556,115,17
216,544,130,13
223,565,101,14
229,576,89,9
206,572,106,19
209,565,110,19
206,571,113,13
196,577,115,15
6,10,664,223
208,561,120,14
6,3,675,219
4,6,678,215
198,569,121,15
208,573,110,12
208,575,101,19
6,7,669,221
208,568,108,19
8,6,650,239
200,569,116,18
205,566,118,14
201,556,129,17
5,7,663,228
