TQ,FQ,TS,FS
200,438,231,34
192,435,243,33
197,403,253,50
185,431,244,43
182,451,233,37
185,453,235,30
192,434,242,35
194,422,249,38
200,421,240,42
191,434,234,44
13,13,672,205
212,448,211,32
186,445,237,35
192,442,221,48
167,497,207,32
189,432,253,29
188,440,237,38
210,426,227,40
184,418,253,48
195,429,245,34
14,14,652,223
206,432,233,32
192,449,229,33
192,434,241,36
190,444,240,29
176,454,238,35
6,17,657,223
187,415,266,35
10,7,671,215
10,15,669,209
180,445,245,33
190,435,248,30
188,441,235,39
195,449,227,32
192,431,245,35
13,9,647,234
187,437,248,31
187,458,226,32
12,16,669,206
13,15,655,220
