TQ,FQ,TS,FS
193,402,267,41
71,65,613,154
71,53,603,176
183,388,287,45
58,56,628,161
174,420,268,41
187,404,272,40
66,61,610,166
63,58,603,179
189,376,292,46
182,435,250,36
207,414,245,37
177,408,274,44
201,412,251,39
158,426,278,41
172,384,301,46
183,419,258,43
209,411,242,41
56,58,613,176
59,54,620,170
202,402,264,35
69,59,606,169
49,51,627,176
187,399,276,41
66,64,620,153
180,410,282,31
62,67,607,167
177,397,284,45
189,402,276,36
178,399,285,41
169,401,289,44
66,77,606,154
182,409,267,45
179,395,281,48
180,416,260,47
201,404,252,46
174,390,295,44
63,60,624,156
177,385,300,41
188,399,271,45
