TQ,FQ,TS,FS
145,115,554,89
132,140,538,93
159,120,536,88
125,126,549,103
131,141,543,88
142,138,550,73
144,128,548,83
143,158,513,89
153,140,521,89
136,134,534,99
179,372,313,39
153,140,519,91
132,141,541,89
147,142,521,93
132,158,546,67
127,133,552,91
141,126,551,85
159,123,530,91
129,133,538,103
146,141,533,83
146,112,554,91
162,154,511,76
133,147,531,92
129,141,534,99
146,147,537,73
120,141,551,91
164,150,524,65
143,141,540,79
140,181,497,85
138,141,543,81
134,139,551,79
141,148,535,79
136,157,519,91
161,205,471,66
129,145,531,98
162,150,506,85
136,146,539,82
188,354,330,31
146,154,531,72
149,136,534,84
