TQ,FQ,TS,FS
160,210,459,74
151,212,466,74
148,207,449,99
137,219,456,91
142,208,476,77
128,192,496,87
168,263,413,59
147,201,470,85
143,207,454,99
141,208,460,94
130,223,462,88
160,210,449,84
136,201,481,85
148,205,458,92
123,196,508,76
131,202,483,87
164,297,380,62
160,199,454,90
138,191,480,94
152,196,478,77
168,224,442,69
161,216,449,77
152,241,437,73
144,198,477,84
140,213,471,79
126,198,494,85
170,264,410,59
145,197,484,77
149,213,465,76
159,313,371,60
162,308,382,51
132,217,466,88
138,225,451,89
147,195,481,80
144,219,457,83
148,205,451,99
151,197,488,67
136,211,473,83
144,220,465,74
151,231,439,82
