TQ,FQ,TS,FS
213,506,163,21
208,526,152,17
217,499,157,30
201,519,156,27
195,523,161,24
195,533,155,20
10,4,672,217
208,524,147,24
5,7,654,237
209,518,150,26
205,538,147,13
10,2,657,234
6,9,673,215
213,514,149,27
179,571,133,20
193,519,166,25
7,10,667,219
229,515,138,21
203,514,157,29
209,513,161,20
216,519,147,21
222,520,145,16
206,533,145,19
202,532,143,26
197,532,152,22
6,10,682,205
214,510,164,15
202,520,161,20
6,8,670,219
205,531,153,14
194,521,169,19
2,9,674,218
197,538,138,30
210,528,148,17
6,6,670,221
217,511,145,30
2,9,676,216
199,527,157,20
195,526,159,23
209,512,158,24
