TQ,FQ,TS,FS
31,15,654,203
32,22,656,193
234,547,109,13
215,563,112,13
206,563,121,13
198,578,110,17
210,570,106,17
35,22,649,197
34,16,645,208
220,549,119,15
211,571,114,7
236,563,96,8
28,20,662,193
229,552,111,11
187,588,116,12
197,555,130,21
214,572,105,12
238,540,113,12
25,23,648,207
20,15,659,209
227,567,99,10
228,559,106,10
24,17,661,201
31,21,654,197
208,565,119,11
24,19,673,187
28,22,652,201
25,13,668,197
210,565,113,15
35,16,668,184
200,572,118,13
31,19,664,189
212,564,112,15
28,19,657,199
215,565,111,12
235,547,109,12
24,21,664,194
206,576,108,13
40,13,672,178
27,15,655,206
