TQ,FQ,TS,FS
176,326,343,58
158,319,359,67
160,310,346,87
21,25,650,207
162,347,337,57
159,334,354,56
168,323,353,59
160,328,343,72
161,315,346,81
164,316,352,71
162,348,337,56
185,330,329,59
161,339,343,60
164,321,342,76
139,330,374,60
156,317,368,62
167,342,335,59
186,306,347,64
162,298,373,70
171,336,338,58
182,334,332,55
174,317,348,64
22,25,653,203
22,29,646,206
162,314,370,57
157,349,343,54
221,607,67,8
165,335,346,57
22,20,658,203
163,344,340,56
159,340,350,54
168,348,335,52
164,332,344,63
168,334,342,59
152,328,348,75
187,350,306,60
161,320,365,57
170,348,336,49
166,325,360,52
173,334,336,60
